iter	Passed	Remaining
4769	242451	11690
4770	242551	11642
4771	242623	11592
4772	242689	11542
4773	242753	11491
4774	242812	11441
4775	242877	11391
4776	242936	11340
4777	243001	11290
4778	243063	11240
4779	243124	11189
4780	243185	11139
4781	243240	11088
4782	243299	11038
4783	243360	10987
4784	243420	10937
4785	243491	10887
4786	243549	10836
4787	243614	10786
4788	243682	10736
4789	243741	10685
4790	243798	10635
4791	243855	10584
4792	243915	10534
4793	243982	10484
4794	244039	10433
4795	244099	10382
4796	244174	10333
4797	244235	10282
4798	244310	10232
4799	244382	10182
4800	244452	10132
4801	244508	10081
4802	244564	10031
4803	244626	9980
4804	244685	9930
4805	244739	9879
4806	244802	9828
4807	244877	9778
4808	244947	9728
4809	245013	9678
4810	245071	9627
4811	245139	9577
4812	245202	9526
4813	245272	9476
4814	245341	9426
4815	245403	9375
4816	245467	9325
4817	245528	9274
4818	245595	9224
4819	245661	9174
4820	245727	9123
4821	245787	9073
4822	245855	9022
4823	245930	8972
4824	246005	8922
4825	246073	8872
4826	246150	8822
4827	246217	8771
4828	246285	8721
4829	246352	8670
4830	246419	8620
4831	246486	8569
4832	246550	8519
4833	246616	8468
4834	246690	8418
4835	246759	8368
4836	246819	8317
4837	246877	8266
4838	246938	8215
4839	247001	8165
4840	247061	8114
4841	247124	8063
4842	247185	8013
4843	247269	7963
4844	247338	7912
4845	247416	7862
4846	247484	7812
4847	247539	7761
4848	247601	7710
4849	247664	7659
4850	247726	7609
4851	247789	7558
4852	247860	7507
4853	247919	7456
4854	247990	7406
4855	248049	7355
4856	248108	7304
4857	248176	7254
4858	248240	7203
4859	248289	7152
4860	248353	7101
4861	248421	7051
4862	248483	7000
4863	248546	6949
4864	248609	6898
4865	248669	6847
4866	248741	6797
4867	248800	6746
4868	248879	6696
4869	248944	6645
4870	249012	6594
4871	249069	6543
4872	249133	6492
4873	249183	6441
4874	249230	6390
4875	249287	6339
4876	249348	6288
4877	249416	6237
4878	249484	6187
4879	249546	6136
4880	249609	6085
4881	249687	6035
4882	249756	5984
4883	249827	5933
4884	249900	5883
4885	249978	5832
4886	250055	5781
4887	250138	5731
4888	250205	5680
4889	250272	5629
4890	250324	5578
4891	250400	5528
4892	250454	5476
4893	250516	5425
4894	250591	5375
4895	250652	5324
4896	250715	5273
4897	250789	5222
4898	250842	5171
4899	250899	5120
4900	250969	5069
4901	251035	5018
4902	251106	4967
4903	251202	4917
4904	251268	4866
4905	251327	4815
4906	251399	4764
4907	251472	4713
4908	251533	4662
4909	251593	4611
4910	251664	4560
4911	251750	4510
4912	251821	4459
4913	251897	4408
4914	251966	4357
4915	252042	4306
4916	252100	4255
4917	252171	4204
4918	252246	4153
4919	252313	4102
4920	252375	4051
4921	252447	4000
4922	252519	3949
4923	252584	3898
4924	252656	3847
4925	252722	3796
4926	252788	3745
4927	252856	3694
4928	252943	3643
4929	253008	3592
4930	253060	3541
4931	253133	3490
4932	253197	3438
4933	253249	3387
4934	253327	3336
4935	253399	3285
4936	253467	3234
4937	253527	3183
4938	253608	3132
4939	253678	3081
4940	253755	3030
4941	253824	2978
4942	253884	2927
4943	253951	2876
4944	254009	2825
4945	254066	2773
4946	254131	2722
4947	254192	2671
4948	254258	2620
4949	254329	2568
4950	254412	2517
4951	254483	2466
4952	254550	2415
4953	254616	2364
4954	254679	2312
4955	254739	2261
4956	254805	2210
4957	254868	2159
4958	254945	2107
4959	255022	2056
4960	255086	2005
4961	255155	1954
4962	255231	1902
4963	255295	1851
4964	255388	1800
4965	255464	1749
4966	255551	1697
4967	255625	1646
4968	255695	1595
4969	255762	1543
4970	255834	1492
4971	255906	1441
4972	255970	1389
4973	256037	1338
4974	256099	1286
4975	256166	1235
4976	256226	1184
4977	256298	1132
4978	256365	1081
4979	256437	1029
4980	256501	978
4981	256565	926
4982	256628	875
4983	256715	824
4984	256783	772
4985	256859	721
4986	256934	669
4987	257010	618
4988	257088	566
4989	257152	515
4990	257223	463
4991	257306	412
4992	257407	360
4993	257472	309
4994	257542	257
4995	257607	206
4996	257675	154
4997	257755	103
4998	257827	51
4999	257899	0
